from,to
"91061","186826"
"153296","258952"
"117879","117880"
"30840","119374"
"46111","46112"
"156630","1122867"
"10814","172278"
"41425","41426"
"48043","305795"
"3701","3702"
"4107","115667"
"55153","1141637"
"49606","105884"
"4672","55581"
"10049","1047088"
"76369","76370"
"141261","141262"
"337677","511942"
"6448","2315723"
"100370","504204"
"2854170","309512"
"7100","134396"
"7215","7241"
"1386","1409"
"260257","260258"
"40674","948951"
"4479","4504"
"30459","30460"
"1396","526977"
"7100","244289"
"42407","42408"
"12914","41673"
"40232","40233"
"9705","9706"
"51859","51860"
"685122","110071"
"31141","192173"
"164646","84832"
"4221","4222"
"2281","118883"
"5125","474942"
"13239","57247"
"4479","798297"
"2060","42777"
"4136","39173"
"183220","1610811"
"72874","173220"
"5151","5152"
"2062","1883"
"3646","4004"
"456999","983506"
"549779","985782"
"80864","28065"
"40674","9975"
"4210","41495"
"4747","154697"
"9895","9900"
"83654","83655"
"252609","869609"
"517","518"
"34084","34085"
"3676","320667"
"9969","9970"
"3043","3044"
"6159","31262"
"9431","360966"
"2800373","1404"
"9401","9405"
"9681","9688"
"2237","51589"
"13769","547559"
"3615","3620"
"27479","30075"
"204428","204429"
"562","373045"
"2759","2698737"
"695564","497516"
"286","129847"
"642","647"
"36801","641488"
"9570","33548"
"1827","33008"
"3803","3913"
"3711","1652998"
"186817","1906945"
"10197","140493"
"190765","7162"
"80865","80866"
"254524","1120791"
"64231","184140"
"1224","28221"
"76708","76709"
"79446","141750"
"55153","10001"
"2704949","5654"
"28799","28800"
"110215","110225"
"34619","34620"
"3803","47081"
"44196","859418"
"82593","82594"
"4530","39947"
"31969","2085"
"9706","9707"
"41875","1075084"
"3708","138011"
"9980","9983"
"3995","454933"
"51894","51896"
"9979","9987"
"93758","93759"
"146712","9696"
"29105","56210"
"9821","273790"
"274","262724"
"230231","389761"
"9778","127582"
"23216","32247"
"35493","58020"
"3164","748148"
"4554","149379"
"379","384"
"4085","200313"
"34379","78156"
"5251","76351"
"1236","91347"
"49442","159858"
"810","85991"
"7934","7935"
"28450","441158"
"56636","272557"
"56487","56488"
"7136","7137"
"3629","93758"
"90883","1851551"
"745","747"
"30610","9463"
"7088","7096"
"6042","27925"
"56688","2248"
"9126","9158"
"4119","4121"
"3071","554066"
"543371","28895"
"3898","97036"
"4200","59171"
"9714","9715"
"9717","9720"
"2236","2239"
"45478","99826"
"9436","242383"
"9779","9780"
"4479","158091"
"1129","232352"
"3432","3433"
"68295","543371"
"7088","115353"
"236345","323751"
"4210","109564"
"286","303"
"5658","5667"
"695564","129553"
"3499","3500"
"3650","3669"
"2706","171249"
"28901","149387"
"1580844","1580851"
"4891","4892"
"378905","483849"
"186328","2131"
"5806","5807"
"7117","7126"
"48720","444401"
"6448","6479"
"106328","27353"
"80840","80864"
"9527","88028"
"1895897","1343640"
"160513","106107"
"143346","325628"
"55265","1539979"
"1386","86661"
"29138","29139"
"3904","3912"
"469","487316"
"6995","6998"
"3877","47085"
"190765","571209"
"21496","55190"
"51383","16107"
"31969","186329"
"40612","47741"
"332339","1905321"
"413496","413497"
"3629","133572"
"9539","9541"
"662","670"
"45618","90396"
"9398","58062"
"469","28090"
"2698737","5794"
"2284","1891280"
"37104","181550"
"9443","30599"
"555369","2681632"
"7139","7140"
"7174","182211"
"43205","43208"
"418919","418920"
"6995","209041"
"1198","126344"
"3803","78532"
"8852","8853"
"75984","75985"
"5543","5544"
"5114","1535530"
"8917","8918"
"149459","308735"
"30252","30253"
"9443","314293"
"34630","2743511"
"4672","930788"
"5179","38451"
"3660","3662"
"5117","117544"
"84111","84112"
"1118","1890449"
"9782","9783"
"3764","74645"
"41021","107012"
"1219","59920"
"35218","5774"
"2830","73020"
"2902005","452646"
"8186","8187"
"190765","120869"
"2005525","375288"
"36254","37598"
"447134","447135"
"301453","13394"
"33554","9709"
"562","753642"
"46984","471709"
"7145","7146"
"547","69218"
"34625","257692"
"1591003","1591025"
"176612","185202"
"410297","410301"
"28901","595"
"85023","33882"
"13203","33402"
"666","127906"
"8016","8018"
"","1"
"4070","24605"
"210","866345"
"48010","1437471"
"85023","1573"
"55153","54071"
"9109","9114"
"30539","30538"
"1670439","48120"
"37579","51751"
"337677","530174"
"6993","6994"
"1345660","145636"
"4107","4084"
"9567","9561"
"2094023","738"
"4107","85267"
"59475","59476"
"24655","33118"
"33154","4890"
"4107","50514"
"92860","28556"
"6029","67677"
"5683","5684"
"468","469"
"4677","61863"
"236680","236681"
"6546","6547"
"4668","51426"
"1089444","1224151"
"102210","102211"
"138557","138558"
"72801","156087"
"7399","7402"
"54318","641303"
"1643688","170"
"649763","59788"
"8788","8789"
"6040","6042"
"396331","82309"
"9632","9639"
"3603","29760"
"7174","7176"
"4454","74663"
"1892259","159191"
"6936","48823"
"9987","9988"
"176092","176093"
"13578","223671"
"1131492","5073"
"29","31"
"4201","4203"
"3640","3641"
"8728","44709"
"9481","9483"
"29105","56212"
"6745","6746"
"3524","3587"
"7066","7067"
"2242","478009"
"135447","135448"
"583","102862"
"33415","2798467"
"1243","33968"
"497","936347"
"1129","166313"
"160674","1873496"
"9592","9593"
"3564","117272"
"4454","174181"
"32014","641420"
"16360","4454"
"7996","7997"
"9647","9650"
"85006","85019"
"1489878","8220"
"233880","212320"
"9434","59463"
"267849","1926584"
"235","359391"
"1028384","1033978"
"9362","9373"
"8782","8798"
"8578","31141"
"41297","13687"
"27671","105295"
"55153","2895726"
"142475","48891"
"8926","8927"
"5204","5257"
"629","631"
"243761","243762"
"53335","69393"
"66017","435758"
"27482","214835"
"1239","526524"
"33677","5754"
"13150","13151"
"121844","121845"
"3514","3504"
"16739","13215"
"9554","9556"
"7147","41811"
"7100","55056"
"6544","6580"
"9989","337673"
"6236","33259"
"337673","107273"
"1804623","1307778"
"3563","169209"
"563843","29548"
"6696","79674"
"329110","569586"
"5251","1768090"
"3650","3671"
"2706","171251"
"3561","3562"
"3564","3567"
"8418","1926313"
"7174","53527"
"10161","30626"
"22","50422"
"3398","4739"
"4577","381124"
"2239","2242"
"9398","9406"
"30989","94992"
"72879","317125"
"7524","30083"
"50366","76058"
"1035538","13792"
"7002","7003"
"1545690","13145"
"4119","35882"
"9513","9514"
"4037","40953"
"13685","13686"
"118883","41674"
"24663","304155"
"34622","49204"
"570","548"
"186473","186474"
"10088","10095"
"9527","9533"
"100370","323052"
"78752","1198148"
"5129","5543"
"2837511","79882"
"1903411","613"
"181550","5721"
"4678","130426"
"7711","8459"
"662","672"
"9398","58064"
"174214","78380"
"9645","9646"
"3398","4055"
"8504","8509"
"7157","53549"
"591932","591936"
"3650","370897"
"7041","7065"
"4479","4508"
"42414","42415"
"62784","391893"
"9397","9436"
"28253","119864"
"180229","35218"
"6749","370545"
"9712","9713"
"7174","562834"
"2839957","704175"
"1428","529121"
"1268","1663"
"1236","135619"
"135625","712"
"2698737","4762"
"8165","54318"
"186623","42148"
"2182372","9319"
"3573","265240"
"7175","38569"
"4520","4522"
"4564","4565"
"66011","110876"
"24208","34270"
"4210","13378"
"3817","108216"
"1219","59922"
"3497","3498"
"1489940","30858"
"225057","225058"
"4782","1448052"
"8803","8804"
"7002","30252"
"5719","37104"
"1385","90964"
"5338","104366"
"237","239"
"336567","1155754"
"816","818"
"91889","4286"
"8016","8020"
"562","511145"
"184027","62708"
"7164","59189"
"7524","7036"
"36801","214441"
"82365","98923"
"3663","3665"
"290931","290932"
"28901","211968"
"3803","3904"
"8782","9108"
"7711","1294634"
"3318","3337"
"51366","1886796"
"9850","9851"
"234","29459"
"6580","282294"
"2","203691"
"2759","2608109"
"642","651"
"55153","9992"
"105406","309355"
"80424","679630"
"3524","3563"
"1236","2887326"
"9265","126288"
"376919","1812035"
"695564","340055"
"1648923","766760"
"2907102","52285"
"9648","9649"
"7174","707280"
"29077","29078"
"6944","6945"
"7174","7178"
"52831","1167121"
"2795691","269258"
"29506","1049790"
"9186","9187"
"3803","53851"
"85011","2062"
"36751","2483397"
"2830","418919"
"40674","9779"
"4231","4232"
"65556","65557"
"8166","8168"
"204037","1089444"
"4038","4039"
"33554","9632"
"4479","66040"
"766733","45512"
"562","397453"
"7713","32436"
"72549","72550"
"9432","291301"
"9379","42254"
"4211","29715"
"5178","2907102"
"3898","74517"
"1357","1359"
"7128","151546"
"82593","572873"
