from,to
"D05134","H00002"
"D00142","H01656"
"D00742","H01672"
"D03250","H00408"
"D00411","H00079"
"D00292","H01466"
"D03903","H00315"
"D00221","H01714"
"D00967","H00031"
"D09360","H01467"
"D00719","H01634"
"D11053","H00038"
"D11072","H01490"
"D00885","H01316"
"D00983","H00237"
"D02745","H00006"
"D00570","H00288"
"D05375","H01664"
"D11881","H01742"
"D02119","H00334"
"D10270","H01657"
"D10574","H00030"
"D04112","H01563"
"D01703","H01360"
"D00983","H01585"
"D01747","H00003"
"D00290","H01415"
"D06635","H00282"
"D02714","H00083"
"D11138","H02421"
"D02115","H02420"
"D06622","H01633"
"D10335","H01730"
"D11520","H01635"
"D00222","H00365"
"D00162","H00342"
"D03297","H02040"
"D10181","H01714"
"D00742","H01656"
"D00796","H01649"
"D02597","H00630"
"D10893","H00005"
"D00608","H01633"
"D10533","H01714"
"D00812","H01646"
"D03203","H01672"
"D01633","H00003"
"D00981","H01648"
"D00146","H01657"
"D02764","H00365"
"D02461","H01440"
"D10589","H01633"
"D00125","H00023"
"D00823","H01703"
"D02129","H00350"
"D00118","H00630"
"D02997","H00001"
"D00736","H00210"
"D00289","H01006"
"D00747","H00436"
"D03231","H01642"
"D00975","H01717"
"D00228","H01646"
"D00598","H01633"
"D02184","H00319"
"D01655","H00412"
"D02112","H01587"
"D00964","H00031"
"D10755","H01563"
"D00322","H00364"
"D11794","H00155"
"D10891","H00014"
"D02555","H00363"
"D09592","H00409"
"D05700","H01632"
"D01164","H01646"
"D07364","H01048"
"D00850","H00349"
"D00689","H00079"
"D12149","H01206"
"D03505","H01558"
"D00689","H01360"
"D00290","H01440"
"D00973","H01604"
"D00481","H01634"
"D03218","H00021"
"D01053","H00306"
"D00290","H00322"
"D04790","H01615"
"D01441","H00001"
"D10223","H00011"
"D00930","H01699"
"D10826","H00409"
"D00558","H01600"
"D00142","H00630"
"D00141","H00630"
"D04187","H01490"
"D00513","H01633"
"D00472","H01463"
"D01361","H00360"
"D00798","H01649"
"D08860","H01476"
"D00882","H00363"
"D02994","H02418"
"D00351","H01501"
"D11769","H01649"
"D10176","H00038"
"D11022","H01609"
"D02714","H00031"
"D00880","H00363"
"D00307","H00110"
"D09985","H00198"
"D00820","H01646"
"D11856","H00409"
"D11017","H02309"
"D10476","H00978"
"D10354","H00079"
"D03903","H00349"
"D00203","H01319"
"D03846","H01490"
"D00290","H00323"
"D11878","H00414"
"D01108","H01210"
"D10193","H00975"
"D00973","H01652"
"D00472","H01360"
"D11706","H01602"
"D00973","H01507"
"D00407","H01656"
"D02697","H00022"
"D00850","H00354"
"D00633","H01730"
"D10773","H00013"
"D11708","H00202"
"D00824","H01450"
"D00833","H00358"
"D00105","H01593"
"D10547","H00372"
"D04489","H01613"
"D00666","H01360"
"D10289","H01633"
"D05595","H00409"
"D00518","H00745"
"D11114","H01634"
"D07353","H01380"
"D01053","H00334"
"D02501","H00363"
"D00540","H01714"
"D00979","H01466"
"D05697","H01457"
"D00559","H00057"
"D11567","H00409"
"D07793","H01646"
"D10791","H00455"
"D11011","H00031"
"D00288","H00038"
"D10246","H00320"
"D00290","H00354"
"D10071","H01656"
"D11154","H01490"
"D10670","H00361"
"D06409","H00048"
"D09587","H01892"
"D00990","H01639"
"D04121","H00409"
"D10450","H00014"
"D01053","H00315"
"D08173","H00010"
"D06504","H00377"
"D00978","H01674"
"D00211","H00342"
"D07130","H01032"
"D00203","H01062"
"D00850","H00322"
"D00140","H00319"
"D12137","H01640"
"D00491","H00027"
"D00423","H00401"
"D02094","H01565"
"D04197","H00018"
"D06347","H00384"
"D00457","H01609"
"D12296","H00038"
"D04539","H00408"
"D11753","H00155"
"D02472","H00361"
"D00473","H00342"
"D10024","H01437"
"D00140","H01445"
"D10851","H01563"
"D00290","H00350"
"D00578","H02392"
"D11054","H01053"
"D00635","H01633"
"D00789","H01763"
"D00989","H01639"
"D11712","H00014"
"D05031","H00125"
"D01053","H01321"
"D00344","H00334"
"D11069","H01633"
"D00981","H01598"
"D00751","H00079"
"D10161","H00630"
"D00979","H01357"
"D03731","H01646"
"D10578","H00413"
"D00975","H01672"
"D03455","H00020"
"D00785","H00057"
"D02129","H00110"
"D00638","H00731"
"D10335","H00155"
"D00944","H00409"
"D02596","H00630"
"D01364","H01334"
"D10566","H01431"
"D02122","H00321"
"D11989","H01895"
"D00088","H01656"
"D01179","H01662"
"D00407","H01672"
"D09873","H01472"
"D10018","H00014"
"D00893","H01635"
"D02598","H01656"
"D01350","H00297"
"D00983","H01695"
"D10228","H01596"
"D00405","H01633"
"D00272","H01657"
"D00180","H01802"
"D06109","H00003"
"D00573","H00024"
"D09574","H00821"
"D11050","H00010"
"D06407","H01592"
"D00088","H01357"
"D02115","H00028"
"D00307","H00312"
"D12227","H00381"
"D00292","H01490"
"D00978","H01694"
"D10377","H00148"
"D00668","H01360"
"D00975","H01674"
"D06495","H00034"
"D03903","H01318"
"D00118","H01674"
"D10316","H00021"
"D02122","H00325"
"D00897","H01563"
"D00583","H00083"
"D02115","H01463"
"D02780","H01611"
"D10295","H00079"
"D10483","H01490"
"D00413","H01563"
"D02197","H00037"
"D00578","H00363"
"D06478","H01563"
"D00973","H01357"
